date,predicted_yield_kg
2016-11-02,3.8731658
2016-11-03,21.2941
2016-11-04,27.678871
2016-11-05,3.5967455
2016-11-06,3.8994756
2016-11-07,1.7688122
2016-11-08,0.27070847
2016-11-09,0.9033962
2016-11-10,2.6775599
2016-11-11,13.589849
2016-11-12,0.60822684
2016-11-13,0.44187647
2016-11-14,25.363905
2016-11-15,20.411394
2016-11-16,25.337204
2016-11-17,6.374059
2016-11-18,25.344868
2016-11-19,24.636568
2016-11-20,1.856306
2016-11-21,19.542507
2016-11-22,0.3992524
2016-11-23,-0.0787486
2016-11-24,24.633524
2016-11-25,0.033942536
2016-11-26,0.8997442
2016-11-27,0.7579636
2016-11-28,-1.4819083
2016-11-29,23.822853
2016-11-30,24.089243
2016-12-01,-0.9983397
2016-12-02,0.75946796
2016-12-03,3.9804244
2016-12-04,3.658844
2016-12-05,-1.4478526
2016-12-06,-0.24148306
2016-12-07,0.00033100176
2016-12-08,-0.6563383
2016-12-09,-0.64701384
2016-12-10,24.512669
2016-12-11,-0.45276657
2016-12-12,0.70604223
2016-12-13,-0.70173776
2016-12-14,0.7221019
2016-12-15,0.013333115
2016-12-16,1.344026
2016-12-17,-0.17203043
2016-12-18,1.6866068
2016-12-19,2.23999
2016-12-20,2.0738204
2016-12-21,-0.68452984
2016-12-22,-0.66445744
2016-12-23,-0.7115282
2016-12-24,-0.6999391
2016-12-25,5.13113
2016-12-26,0.89267385
2016-12-27,0.63680255
2016-12-28,1.6876868
2016-12-29,1.5621248
2016-12-30,0.91218376
2016-12-31,21.482166
2017-01-01,-0.7274052
2017-01-02,4.02438
2017-01-03,3.4531696
2017-01-04,2.9655275
2017-01-05,4.657082
2017-01-06,4.9541254
2017-01-07,3.934467
2017-01-08,2.1159475
2017-01-09,1.7438413
2017-01-10,0.5575822
2017-01-11,0.75357074
2017-01-12,0.8864389
2017-01-13,0.73827225
2017-01-14,0.26883328
2017-01-15,1.8179063
2017-01-16,3.6381829
2017-01-17,3.9855824
2017-01-18,1.4985588
2017-01-19,2.428157
2017-01-20,1.4131615
2017-01-21,0.7386243
2017-01-22,4.1377654
2017-01-23,6.3096013
2017-01-24,3.845141
2017-01-25,2.7896936
2017-01-26,1.7362729
2017-01-27,1.4213507
2017-01-28,1.2236027
2017-01-29,-0.088485934
2017-01-30,0.9934921
2017-01-31,25.89982
2017-02-01,4.709967
2017-02-02,3.3639238
2017-02-03,0.59541726
2017-02-04,0.48184812
2017-02-05,1.0569873
2017-02-06,6.8561234
2017-02-07,3.3364282
2017-02-08,1.5760636
2017-02-09,1.8964417
2017-02-10,2.6468
2017-02-11,1.90022
2017-02-12,1.8730329
2017-02-13,1.749494
2017-02-14,1.1005008
2017-02-15,0.16974117
2017-02-16,3.6313453
2017-02-17,10.570394
2017-02-18,5.868538
2017-02-19,23.667145
2017-02-20,3.7537687
2017-02-21,2.673732
2017-02-22,0.96576744
2017-02-23,3.5668104
2017-02-24,1.7163091
2017-02-25,1.5923251
2017-02-26,2.3066359
2017-02-27,4.817099
2017-02-28,13.249681
2017-03-01,9.269464
2017-03-02,3.5089011
2017-03-03,0.7591277
2017-03-04,37.33547
2017-03-05,-0.1657096
2017-03-06,1.1537935
2017-03-07,1.1375965
2017-03-08,1.0798912
2017-03-09,0.76167166
2017-03-10,0.27242073
2017-03-11,1.0354266
2017-03-12,4.7115917
2017-03-13,1.4678586
2017-03-14,3.1027684
2017-03-15,7.517117
2017-03-16,1.8683015
2017-03-17,33.17049
2017-03-18,23.959726
2017-03-19,13.1014
2017-03-20,0.7929661
2017-03-21,4.0252457
2017-03-22,28.000454
2017-03-23,2.6752179
2017-03-24,3.193665
2017-03-25,4.346198
2017-03-26,9.549715
2017-03-27,32.022404
2017-03-28,2.0164154
2017-03-29,5.1470103
2017-03-30,27.844786
2017-03-31,9.079214
2017-04-01,6.3993516
2017-04-02,4.2339716
2017-04-03,6.9961753
2017-04-04,-0.31597003
2017-04-05,13.057255
2017-04-06,28.263319
2017-04-07,5.3256836
2017-04-08,24.89741
2017-04-09,3.839048
2017-04-10,-0.68414223
2017-04-11,-0.5459663
2017-04-12,0.34612668
2017-04-13,2.6580613
2017-04-14,1.7267857
2017-04-15,2.7345338
2017-04-16,-0.8082793
2017-04-17,10.051049
2017-04-18,6.2046714
2017-04-19,6.834223
2017-04-20,6.687637
2017-04-21,0.24552296
2017-04-22,0.76872575
2017-04-23,1.2182521
2017-04-24,3.1504889
2017-04-25,1.8455435
2017-04-26,3.0007708
2017-04-27,-0.2522583
2017-04-28,2.700137
2017-04-29,1.3158549
2017-04-30,0.5134204
2017-05-01,-1.0134193
2017-05-02,0.72552454
2017-05-03,0.44491342
2017-05-04,25.827711
2017-05-05,20.285011
2017-05-06,25.291117
2017-05-07,6.5086637
2017-05-08,23.822853
2017-05-09,0.17420138
2017-05-10,-0.55866325
2017-05-11,24.506771
2017-05-12,0.97237355
2017-05-13,0.43627954
2017-05-14,0.5852994
2017-05-15,-0.09945332
2017-05-16,-0.24405645
2017-05-17,0.48234576
2017-05-18,2.4608395
2017-05-19,0.9484628
2017-05-20,0.4734204
2017-05-21,-0.28792807
2017-05-22,1.6525509
2017-05-23,-1.3394924
2017-05-24,-1.4368782
2017-05-25,0.34029096
2017-05-26,3.7594817
2017-05-27,4.0413837
2017-05-28,3.1349401
2017-05-29,5.9559464
2017-05-30,2.2567847
2017-05-31,1.1682769
2017-06-01,4.2586856
2017-06-02,2.0333009
2017-06-03,2.4190822
2017-06-04,1.0240839
2017-06-05,4.1590877
2017-06-06,2.0899243
2017-06-07,3.5270524
2017-06-08,-0.019665875
2017-06-09,2.2068682
2017-06-10,-0.6339598
2017-06-11,2.057754
2017-06-12,1.2755272
2017-06-13,1.2409375
2017-06-14,-0.21328261
2017-06-15,4.4730744
2017-06-16,0.7868436
2017-06-17,1.0273867
2017-06-18,1.8407573
2017-06-19,0.38928223
2017-06-20,-0.52215624
2017-06-21,2.5786402
2017-06-22,4.16279
2017-06-23,3.7436397
2017-06-24,5.427156
2017-06-25,3.4294667
2017-06-26,0.78685087
2017-06-27,-0.52884364
2017-06-28,1.4130788
2017-06-29,0.18421043
2017-06-30,0.86049265
2017-07-01,-0.10536238
2017-07-02,-0.55544853
2017-07-03,0.012298402
2017-07-04,0.45806816
2017-07-05,-0.13223848
2017-07-06,2.66427
2017-07-07,0.97237605
2017-07-08,-0.61694634
2017-07-09,0.14615774
2017-07-10,-0.10848124
2017-07-11,0.31971297
2017-07-12,0.80881816
2017-07-13,2.0469398
2017-07-14,0.17161073
2017-07-15,-0.04320282
2017-07-16,-0.5110941
2017-07-17,-0.5485335
2017-07-18,2.0898662
2017-07-19,3.2876916
2017-07-20,1.0044636
2017-07-21,8.200293
2017-07-22,-1.2584007
2017-07-23,0.5268356
2017-07-24,0.1190901
2017-07-25,0.06565399
2017-07-26,0.1721614
2017-07-27,3.2061172
2017-07-28,-0.5637167
2017-07-29,-0.10591305
2017-07-30,-0.11242769
2017-07-31,2.620843
2017-08-01,4.7007675
2017-08-02,-0.009640895
2017-08-03,11.50597
2017-08-04,2.8341684
2017-08-05,-0.3116293
2017-08-06,1.0954078
2017-08-07,-0.13699661
2017-08-08,1.3042479
2017-08-09,0.6876228
2017-08-10,-0.11242769
2017-08-11,-0.021155056
2017-08-12,0.5225838
2017-08-13,-0.03315253
2017-08-14,-0.7963411
2017-08-15,3.327059
2017-08-16,1.1318411
2017-08-17,1.0282164
2017-08-18,1.1415032
2017-08-19,1.4283595
2017-08-20,1.044429
2017-08-21,3.6664138
2017-08-22,2.731341
2017-08-23,0.98933476
2017-08-24,3.6174653
2017-08-25,1.0898796
2017-08-26,1.1067352
2017-08-27,1.1326805
2017-08-28,2.3740473
2017-08-29,0.09520379
2017-08-30,0.6886212
2017-08-31,1.3785279
2017-09-01,1.2076418
2017-09-02,0.9760393
2017-09-03,0.346257
2017-09-04,1.1001239
2017-09-05,1.1040796
2017-09-06,0.83080375
2017-09-07,1.2768736
2017-09-08,4.4559994
2017-09-09,12.697255
2017-09-10,-0.15578632
2017-09-11,-0.41214362
2017-09-12,0.57165855
2017-09-13,2.424837
2017-09-14,-0.14207016
2017-09-15,1.3685863
2017-09-16,1.2180922
2017-09-17,1.058856
2017-09-18,1.2205675
2017-09-19,5.893084
2017-09-20,13.328453
2017-09-21,26.044743
2017-09-22,1.2092475
2017-09-23,1.1134337
2017-09-24,2.1511376
2017-09-25,1.0970145
2017-09-26,1.2617894
2017-09-27,2.4068305
2017-09-28,1.0476519
2017-09-29,2.7623284
2017-09-30,1.8770039
2017-10-01,2.7940729
2017-10-02,1.0903623
2017-10-03,5.9071302
2017-10-04,1.0852971
2017-10-05,2.9860828
2017-10-06,2.6679287
2017-10-07,1.8939251
2017-10-08,1.5113891
2017-10-09,2.2517672
2017-10-10,2.0138345
2017-10-11,2.7159975
2017-10-12,2.1610878
2017-10-13,14.842685
2017-10-14,2.217286
2017-10-15,4.455664
2017-10-16,3.2391968
2017-10-17,1.1551721
2017-10-18,0.26990336
2017-10-19,2.7837563
2017-10-20,3.939756
2017-10-21,6.4011984
2017-10-22,0.48569947
2017-10-23,1.0024911
2017-10-24,6.2986655
2017-10-25,25.95161
2017-10-26,5.4660273
2017-10-27,21.41665
2017-10-28,11.361107
2017-10-29,26.808132
2017-10-30,21.882326
2017-10-31,-0.19089794
2017-11-01,12.063357
2017-11-02,19.779795
2017-11-03,24.703442
2017-11-04,4.1014714
2017-11-05,26.552992
2017-11-06,25.217154
2017-11-07,24.512669
2017-11-08,24.509624
2017-11-09,5.4146895
2017-11-10,24.506771
2017-11-11,23.822853
2017-11-12,5.4113407
2017-11-13,24.259104
2017-11-14,5.6197867
2017-11-15,1.4193149
2017-11-16,1.5116714
2017-11-17,-0.28792807
2017-11-18,-0.64989364
2017-11-19,5.951409
2017-11-20,-0.35023388
2017-11-21,-1.517197
2017-11-22,-1.0498049
2017-11-23,1.6143458
2017-11-24,5.3756776
2017-11-25,4.8689423
2017-11-26,0.7105923
2017-11-27,-1.0452245
2017-11-28,-0.97988
2017-11-29,0.7105923
2017-11-30,-0.68367434
2017-12-01,0.75065213
2017-12-02,1.1899403
2017-12-03,-0.88243526
2017-12-04,-1.0580475
2017-12-05,0.9849125
2017-12-06,-0.521415
2017-12-07,1.69319
2017-12-08,24.25606
2017-12-09,-0.4869295
2017-12-10,3.3305705
2017-12-11,-1.0768062
2017-12-12,-0.0086515285
2017-12-13,0.16599685
2017-12-14,5.3507314
2017-12-15,4.9337115
2017-12-16,2.9353063
2017-12-17,-0.7453989
2017-12-18,-1.1576118
2017-12-19,-0.6399905
2017-12-20,-0.8301099
2017-12-21,0.3865637
2017-12-22,1.0176553
2017-12-23,3.0664182
2017-12-24,2.949349
2017-12-25,2.0011094
2017-12-26,0.86066955
2017-12-27,0.87014586
2017-12-28,2.0507894
2017-12-29,4.7927523
2017-12-30,3.7381475
2017-12-31,2.6585102
2018-01-01,2.0215607
2018-01-02,3.1981616
2018-01-03,7.818873
2018-01-04,7.4556694
2018-01-05,0.943165
2018-01-06,1.8223419
2018-01-07,0.8299028
2018-01-08,0.44093964
2018-01-09,5.8437796
2018-01-10,3.6381829
2018-01-11,1.4819821
2018-01-12,4.4641323
2018-01-13,2.607437
2018-01-14,0.9966133
2018-01-15,3.8224282
2018-01-16,1.48215
2018-01-17,1.2204113
2018-01-18,1.7028853
2018-01-19,2.5149858
2018-01-20,0.97528523
2018-01-21,1.0826116
2018-01-22,1.3776026
2018-01-23,1.0106753
2018-01-24,1.7741973
2018-01-25,1.4887923
2018-01-26,1.2546289
2018-01-27,3.6499379
2018-01-28,3.9402628
2018-01-29,2.160396
2018-01-30,0.50798553
2018-01-31,0.6962328
2018-02-01,1.0814817
2018-02-02,3.0167763
2018-02-03,0.4038104
2018-02-04,0.5085345
2018-02-05,2.7871392
2018-02-06,0.48547664
2018-02-07,0.97357553
2018-02-08,1.2823418
2018-02-09,0.81107605
2018-02-10,1.1398214
2018-02-11,0.49639836
2018-02-12,4.376964
2018-02-13,0.50075376
2018-02-14,6.314375
2018-02-15,4.52417
2018-02-16,6.033279
2018-02-17,1.1867332
2018-02-18,3.1684196
2018-02-19,4.7754035
2018-02-20,3.584287
2018-02-21,1.033913
2018-02-22,1.036621
2018-02-23,0.56605774
2018-02-24,0.6248197
2018-02-25,0.9578013
2018-02-26,0.4036353
2018-02-27,1.1346743
2018-02-28,1.0185064
2018-03-01,34.446552
2018-03-02,27.677446
2018-03-03,21.409952
2018-03-04,24.636568
2018-03-05,7.395855
2018-03-06,22.07604
2018-03-07,2.314276
2018-03-08,0.534092
2018-03-09,2.6451163
2018-03-10,2.2831223
2018-03-11,6.2117047
2018-03-12,11.349777
2018-03-13,25.344757
2018-03-14,7.454974
2018-03-15,25.248896
2018-03-16,24.57731
2018-03-17,5.0649967
2018-03-18,5.6538367
2018-03-19,24.25606
2018-03-20,4.6881905
2018-03-21,24.5889
2018-03-22,1.3099382
2018-03-23,-0.34049127
2018-03-24,-0.4212201
2018-03-25,25.15094
2018-03-26,0.61501086
2018-03-27,5.605595
2018-03-28,-0.38219544
2018-03-29,1.4556143
2018-03-30,0.7579636
2018-03-31,7.0197043
2018-04-01,5.8430004
2018-04-02,11.3678055
2018-04-03,21.042593
2018-04-04,-0.7459987
2018-04-05,-0.538447
2018-04-06,0.9875962
2018-04-07,26.334793
2018-04-08,0.21742634
2018-04-09,0.743012
2018-04-10,0.21050951
2018-04-11,25.338058
2018-04-12,6.754778
2018-04-13,25.268835
2018-04-14,0.7185452
2018-04-15,0.72940487
2018-04-16,7.4938993
2018-04-17,24.506771
2018-04-18,-0.6835333
2018-04-19,-0.73764956
2018-04-20,-0.6646676
2018-04-21,0.7449142
2018-04-22,4.9615655
2018-04-23,25.14178
2018-04-24,23.25971
2018-04-25,0.26564392
2018-04-26,0.6461011
2018-04-27,-0.7948089
2018-04-28,5.1489244
2018-04-29,-0.40597072
2018-04-30,0.3332865
2018-05-01,-0.8430936
2018-05-02,-1.4062053
2018-05-03,-0.34459502
2018-05-04,-0.5719134
2018-05-05,-1.5225536
2018-05-06,0.76130885
2018-05-07,-0.7819846
2018-05-08,-0.76722264
2018-05-09,4.3664417
2018-05-10,-0.9667976
2018-05-11,0.68097794
2018-05-12,-0.5190508
2018-05-13,-0.553989
2018-05-14,8.0075
2018-05-15,0.40259606
2018-05-16,-0.75094587
2018-05-17,0.69597983
2018-05-18,-2.2172353
2018-05-19,-0.73448175
2018-05-20,-1.5684781
2018-05-21,-1.4948568
2018-05-22,-0.4133576
2018-05-23,25.78974
2018-05-24,-1.3394924
2018-05-25,-1.6967921
2018-05-26,-1.7454864
2018-05-27,-1.4165277
2018-05-28,4.02006
2018-05-29,2.9852142
2018-05-30,-0.019665875
2018-05-31,-1.793213
2018-06-01,-1.4279438
2018-06-02,-0.26077452
2018-06-03,-0.7957342
2018-06-04,-0.8182174
2018-06-05,-1.9529765
2018-06-06,-0.68879783
2018-06-07,-1.9114692
2018-06-08,-2.0648222
2018-06-09,-2.2006848
2018-06-10,-1.2685056
2018-06-11,0.07398005
2018-06-12,1.071466
2018-06-13,0.77170545
2018-06-14,-0.31566685
2018-06-15,-2.0179844
2018-06-16,-1.6640869
2018-06-17,0.7038462
2018-06-18,-0.52621907
2018-06-19,-0.6471748
2018-06-20,-1.1039538
2018-06-21,6.5631356
2018-06-22,4.859672
2018-06-23,-0.5972839
2018-06-24,1.5644686
2018-06-25,1.04578
2018-06-26,-1.0742738
2018-06-27,-1.0819507
2018-06-28,1.0756749
2018-06-29,6.6075234
2018-06-30,1.160508
2018-07-01,6.43962
2018-07-02,2.0043745
2018-07-03,1.6193557
2018-07-04,6.4073005
2018-07-05,-1.1523077
2018-07-06,3.28579
2018-07-07,-0.42853528
2018-07-08,0.7341033
2018-07-09,-1.1027977
2018-07-10,0.061111234
2018-07-11,-1.3969936
2018-07-12,-0.19015387
2018-07-13,-0.91896284
2018-07-14,-1.1600899
2018-07-15,-2.0179844
2018-07-16,-0.06294946
2018-07-17,0.44510135
2018-07-18,2.960568
2018-07-19,-0.64774907
2018-07-20,0.93339753
2018-07-21,0.5764569
2018-07-22,0.015720254
2018-07-23,3.0758672
2018-07-24,1.3455367
2018-07-25,0.9310911
2018-07-26,-0.10390074
2018-07-27,3.461052
2018-07-28,3.4911382
2018-07-29,4.085297
2018-07-30,1.136632
2018-07-31,6.2816987
2018-08-01,0.7091984
2018-08-02,-1.0617706
2018-08-03,1.0831417
2018-08-04,1.0461278
2018-08-05,1.3455367
2018-08-06,-0.19009623
2018-08-07,0.4493852
2018-08-08,0.4635393
2018-08-09,3.4650884
2018-08-10,3.2602336
2018-08-11,0.026010526
2018-08-12,2.5639544
2018-08-13,0.38718244
2018-08-14,0.8465975
2018-08-15,-1.1601813
2018-08-16,0.044893224
2018-08-17,-1.1848575
2018-08-18,0.63509095
2018-08-19,-0.060886845
2018-08-20,-0.5591156
2018-08-21,-0.009640895
2018-08-22,3.4513116
2018-08-23,2.8527515
2018-08-24,1.8061755
2018-08-25,0.29675213
2018-08-26,3.16571
2018-08-27,-0.048035763
2018-08-28,12.306143
2018-08-29,-0.01503113
2018-08-30,-0.13645625
2018-08-31,0.012298402
2018-09-01,1.2056184
2018-09-02,-1.1687523
2018-09-03,0.86049265
2018-09-04,12.3050165
2018-09-05,12.3050165
2018-09-06,12.020039
2018-09-07,-0.56004965
2018-09-08,-0.36398172
2018-09-09,1.7101667
2018-09-10,4.3899717
2018-09-11,2.351908
2018-09-12,0.614407
2018-09-13,4.8151255
2018-09-14,3.8559098
2018-09-15,0.9309764
2018-09-16,3.5069866
2018-09-17,1.4177909
2018-09-18,1.4890126
2018-09-19,3.6698697
2018-09-20,0.4237968
2018-09-21,2.1639433
2018-09-22,0.58178777
2018-09-23,0.5296491
2018-09-24,0.13970628
2018-09-25,1.0024424
2018-09-26,4.235488
2018-09-27,1.8737094
2018-09-28,27.678871
2018-09-29,5.2839556
2018-09-30,3.0850308
2018-10-01,-0.46682143
2018-10-02,0.8683989
2018-10-03,-1.1683636
2018-10-04,2.0878253
2018-10-05,1.6996574
2018-10-06,5.538731
2018-10-07,1.6634442
2018-10-08,2.0386386
2018-10-09,0.4885061
2018-10-10,0.9684205
2018-10-11,0.4014974
2018-10-12,0.6729125
2018-10-13,6.491494
2018-10-14,0.5494696
2018-10-15,1.877499
2018-10-16,11.162359
2018-10-17,30.952017
2018-10-18,28.732672
2018-10-19,28.638956
2018-10-20,3.629961
2018-10-21,3.416416
2018-10-22,2.3444293
2018-10-23,3.5967455
2018-10-24,3.0861661
2018-10-25,25.624357
2018-10-26,25.637697
2018-10-27,21.272707
2018-10-28,3.184698
2018-10-29,12.703713
2018-10-30,-0.44994563
2018-10-31,3.9135299
2018-11-01,4.919696
2018-11-02,27.016129
2018-11-03,27.016129
2018-11-04,11.961031
2018-11-05,0.81922185
2018-11-06,0.5037998
2018-11-07,2.0834093
2018-11-08,0.41016376
2018-11-09,7.578364
2018-11-10,1.0555892
2018-11-11,0.879026
2018-11-12,-0.10604477
2018-11-13,-0.8336945
2018-11-14,1.7121325
2018-11-15,2.9880328
2018-11-16,4.2610283
2018-11-17,26.951704
2018-11-18,1.244318
2018-11-19,0.69536465
2018-11-20,25.90176
2018-11-21,22.4453
2018-11-22,4.37356
2018-11-23,3.7545753
2018-11-24,25.26568
2018-11-25,24.633524
2018-11-26,-0.18623233
2018-11-27,-0.9922603
2018-11-28,24.818342
2018-11-29,19.096579
2018-11-30,-0.68562776
2018-12-01,3.833088
2018-12-02,4.082046
2018-12-03,-0.7131828
2018-12-04,0.2624205
2018-12-05,0.35130894
2018-12-06,7.1157904
2018-12-07,2.3328695
2018-12-08,23.925957
2018-12-09,6.8642707
2018-12-10,20.039644
2018-12-11,4.9658084
2018-12-12,5.1398206
2018-12-13,0.6532871
2018-12-14,0.62144214
2018-12-15,-0.6974812
2018-12-16,-1.7727368
2018-12-17,-1.051879
2018-12-18,1.0693216
2018-12-19,0.71210057
2018-12-20,-1.0796906
2018-12-21,-0.14301355
2018-12-22,0.74862003
2018-12-23,0.22121997
2018-12-24,4.266607
2018-12-25,-0.70173776
2018-12-26,-1.4224832
2018-12-27,-0.5939918
2018-12-28,-0.73263234
2018-12-29,0.32741746
2018-12-30,-0.30560705
2018-12-31,1.6924068
2019-01-01,0.7054447
2019-01-02,0.3229634
2019-01-03,-0.7245326
2019-01-04,24.391083
2019-01-05,6.1581345
2019-01-06,-1.0748216
2019-01-07,1.1987118
2019-01-08,-0.9978542
2019-01-09,7.462368
2019-01-10,-0.047539655
2019-01-11,-0.35119125
2019-01-12,0.012277844
2019-01-13,-0.57646626
2019-01-14,-0.14165916
2019-01-15,5.323202
2019-01-16,-0.37550786
2019-01-17,0.060781434
2019-01-18,0.7847533
2019-01-19,1.3467687
2019-01-20,4.12175
2019-01-21,1.8306817
2019-01-22,0.56697464
2019-01-23,-1.3500962
2019-01-24,1.3236835
2019-01-25,2.7221994
2019-01-26,0.853836
2019-01-27,0.6177959
2019-01-28,-1.1576118
2019-01-29,-1.1576118
2019-01-30,0.8468649
2019-01-31,0.9495263
2019-02-01,29.479027
2019-02-02,2.3169584
2019-02-03,1.3143536
2019-02-04,2.2218003
2019-02-05,-0.41646862
2019-02-06,2.392654
2019-02-07,2.3362498
2019-02-08,2.9239855
2019-02-09,2.7616537
2019-02-10,-0.071247
2019-02-11,2.244707
2019-02-12,1.5360147
2019-02-13,0.9439076
2019-02-14,-0.1374381
2019-02-15,2.0433607
2019-02-16,26.010195
2019-02-17,12.839484
2019-02-18,5.7258716
2019-02-19,0.45245737
2019-02-20,0.8031314
2019-02-21,26.810055
2019-02-22,13.646692
2019-02-23,27.131931
2019-02-24,26.47579
2019-02-25,0.16040806
2019-02-26,1.1180147
2019-02-27,2.443555
2019-02-28,0.79554373
2019-03-01,-0.64232427
2019-03-02,0.50629705
2019-03-03,1.5488484
2019-03-04,9.574677
2019-03-05,1.4613845
2019-03-06,1.533233
2019-03-07,0.5613183
2019-03-08,1.7179058
2019-03-09,1.0557644
2019-03-10,1.3371812
2019-03-11,1.0317482
2019-03-12,2.2370882
2019-03-13,3.3033159
2019-03-14,1.2569603
2019-03-15,0.54504424
2019-03-16,3.983292
2019-03-17,4.867409
2019-03-18,5.356348
2019-03-19,2.474952
2019-03-20,5.675522
2019-03-21,1.2120956
2019-03-22,0.9932881
2019-03-23,0.7785401
2019-03-24,6.04874
2019-03-25,0.76676285
2019-03-26,-0.18364161
2019-03-27,0.47309643
2019-03-28,27.908205
2019-03-29,2.0324776
2019-03-30,2.1406446
2019-03-31,13.06481
2019-04-01,23.466324
2019-04-02,23.041534
2019-04-03,32.394993
2019-04-04,27.961243
2019-04-05,23.292015
2019-04-06,28.926031
2019-04-07,14.758147
2019-04-08,3.0684342
2019-04-09,0.0062535233
2019-04-10,18.902369
2019-04-11,23.152975
2019-04-12,10.664783
2019-04-13,4.0109844
2019-04-14,28.595743
2019-04-15,13.057255
2019-04-16,1.0620924
2019-04-17,5.469715
2019-04-18,2.2040038
2019-04-19,2.2969077
2019-04-20,1.4829131
2019-04-21,1.7410448
2019-04-22,18.627716
2019-04-23,28.106514
2019-04-24,26.911968
2019-04-25,25.759523
2019-04-26,25.201443
2019-04-27,25.237062
2019-04-28,0.39550084
2019-04-29,25.59218
2019-04-30,0.05593828
2019-05-01,2.539548
2019-05-02,-0.21357016
2019-05-03,1.7899436
2019-05-04,0.6654738
2019-05-05,0.6905152
2019-05-06,25.818632
2019-05-07,1.5119596
2019-05-08,-0.42758068
2019-05-09,-0.09174875
2019-05-10,24.453411
2019-05-11,20.268223
2019-05-12,24.453411
2019-05-13,20.285011
2019-05-14,4.947798
2019-05-15,5.402453
2019-05-16,-0.42446744
2019-05-17,0.7449142
2019-05-18,-0.76128197
2019-05-19,-0.74620056
2019-05-20,-0.65982765
2019-05-21,0.6980538
2019-05-22,-0.73764956
2019-05-23,-0.68079454
2019-05-24,-1.4190189
2019-05-25,-1.421716
2019-05-26,1.8421355
2019-05-27,1.5108193
2019-05-28,-0.7115282
2019-05-29,-1.6967921
2019-05-30,-1.1894926
2019-05-31,-1.0028014
2019-06-01,-1.0372667
2019-06-02,5.8705897
2019-06-03,-2.2172353
2019-06-04,-2.2670004
2019-06-05,-1.699672
2019-06-06,-0.67738074
2019-06-07,-1.8888786
2019-06-08,0.71312195
2019-06-09,-1.3678337
2019-06-10,-0.39109161
2019-06-11,3.3977563
2019-06-12,0.90410435
2019-06-13,0.82448024
2019-06-14,-0.7366477
2019-06-15,-2.1561837
2019-06-16,0.13391648
2019-06-17,2.3008633
2019-06-18,1.0567684
2019-06-19,0.7528085
2019-06-20,-0.42204213
2019-06-21,-0.22668302
2019-06-22,-1.1454154
2019-06-23,0.6966958
2019-06-24,0.8254315
2019-06-25,0.29697904
2019-06-26,-0.64211816
2019-06-27,-1.1461834
2019-06-28,-0.95638734
2019-06-29,0.02640119
2019-06-30,4.66971
2019-07-01,-0.05177486
2019-07-02,0.9595599
2019-07-03,-0.46800467
2019-07-04,0.49080977
2019-07-05,0.077647135
2019-07-06,3.2384453
2019-07-07,-0.5399224
2019-07-08,0.4107744
2019-07-09,1.1130372
2019-07-10,1.0001631
2019-07-11,9.41695
2019-07-12,0.7132097
2019-07-13,0.31155708
2019-07-14,1.3322089
2019-07-15,2.8956532
2019-07-16,0.012298402
2019-07-17,-1.2100388
2019-07-18,1.6199068
2019-07-19,3.0982897
2019-07-20,2.954241
2019-07-21,-0.00909023
2019-07-22,1.3318353
2019-07-23,-0.24532722
2019-07-24,0.654825
2019-07-25,-0.12268881
2019-07-26,0.6632084
2019-07-27,-0.065497585
2019-07-28,-0.21543239
2019-07-29,-0.00909023
2019-07-30,0.30238557
2019-07-31,4.2082033
2019-08-01,0.6126961
2019-08-02,3.0734572
2019-08-03,-0.13699661
2019-08-04,3.1615913
2019-08-05,0.614407
2019-08-06,1.0804458
2019-08-07,11.543123
2019-08-08,-0.95024997
2019-08-09,-0.88890857
2019-08-10,0.39807084
2019-08-11,0.9140711
2019-08-12,3.5275445
2019-08-13,0.3191623
2019-08-14,1.2274128
2019-08-15,1.2817518
2019-08-16,-0.19510783
2019-08-17,0.3191623
2019-08-18,0.7507915
2019-08-19,1.2857044
2019-08-20,-0.41269428
2019-08-21,-0.28987333
2019-08-22,0.13846171
2019-08-23,0.6525299
2019-08-24,4.813152
2019-08-25,0.057441935
2019-08-26,1.4647821
2019-08-27,2.6589673
2019-08-28,0.831698
2019-08-29,2.092024
2019-08-30,2.0801585
2019-08-31,0.53736866
2019-09-01,5.3060784
2019-09-02,0.14998436
2019-09-03,1.1317155
2019-09-04,0.22286727
2019-09-05,-0.038299147
2019-09-06,1.1998501
2019-09-07,1.1221287
2019-09-08,-0.1525987
2019-09-09,1.0282164
2019-09-10,26.819046
2019-09-11,-0.41870025
2019-09-12,1.5170211
2019-09-13,4.4758806
2019-09-14,4.5773544
2019-09-15,4.603776
2019-09-16,3.8386335
2019-09-17,3.5559015
2019-09-18,2.543632
2019-09-19,1.9555811
2019-09-20,3.1665354
2019-09-21,1.0766412
2019-09-22,2.2213342
2019-09-23,4.7396827
2019-09-24,2.1103847
2019-09-25,2.9456391
2019-09-26,28.705103
2019-09-27,0.46457633
2019-09-28,3.740123
2019-09-29,0.99517554
2019-09-30,4.914459
2019-10-01,26.708925
2019-10-02,4.3878284
2019-10-03,13.371098
2019-10-04,-0.29126242
2019-10-05,27.489311
2019-10-06,26.353567
2019-10-07,1.6901942
2019-10-08,9.269464
2019-10-09,26.333479
2019-10-10,27.684938
2019-10-11,25.90016
2019-10-12,26.383968
2019-10-13,25.663752
2019-10-14,22.556902
2019-10-15,11.949701
2019-10-16,23.495789
